event_id,time_utc,latitude,longitude,depth_km,magnitude,magnitude_type,distance_from_reference_km,author,catalog,contributor,contributor_id,magnitude_author,location_name,source
42711982,2025-05-14T12:35:54.579Z,40.830000,14.152667,1.900000,1.200000,Md,1.062091,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42738942,2025-05-17T10:02:25.740Z,40.837167,14.136167,2.500000,1.100000,Md,0.715684,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42743252,2025-05-17T17:42:37.519Z,40.824000,14.127833,1.700000,1.200000,Md,1.333503,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42746302,2025-05-18T05:27:05.970Z,40.805167,14.148833,3.000000,1.700000,Md,3.016875,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42747102,2025-05-18T07:13:29.259Z,40.828000,14.148500,2.300000,1.800000,Md,0.799457,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42754752,2025-05-18T22:25:06.200Z,40.833500,14.143500,2.700000,1.100000,Md,0.355725,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42768902,2025-05-20T11:01:43.349Z,40.829333,14.143333,1.700000,1.000000,Md,0.357134,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42450661,2025-05-22T16:59:15.640Z,40.834667,14.131333,1.600000,1.000000,Md,0.824942,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42799812,2025-05-23T10:44:16.220Z,40.830667,14.094167,2.100000,2.600000,Md,3.874080,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42821512,2025-05-25T17:27:54.970Z,40.827500,14.143333,1.500000,2.300000,Md,0.517025,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42242671,2025-05-26T22:43:01.289Z,40.828667,14.142000,1.700000,1.000000,Md,0.349529,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42243181,2025-05-27T02:10:47.259Z,40.821833,14.136500,1.300000,1.000000,Md,1.119097,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42450701,2025-05-27T22:39:46.960Z,40.817667,14.153500,2.500000,1.000000,Md,1.902190,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42260791,2025-05-28T20:03:36.099Z,40.825000,14.142000,1.600000,1.900000,Md,0.738465,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42450731,2025-05-31T18:46:07.500Z,40.836500,14.123167,2.600000,1.000000,Md,1.537077,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42777781,2025-06-02T10:01:53.569Z,40.831500,14.137833,2.100000,1.000000,Md,0.199146,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42908952,2025-06-03T03:59:54.440Z,40.838167,14.132167,2.400000,1.100000,Md,1.003149,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42917972,2025-06-04T03:44:20.450Z,40.805500,14.110667,3.800000,1.000000,Md,3.812430,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42927122,2025-06-05T04:39:01.829Z,40.826833,14.148000,2.500000,2.300000,Md,0.836658,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42927912,2025-06-05T04:43:58.160Z,40.827333,14.150667,2.000000,1.300000,Md,0.995116,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42927262,2025-06-05T04:44:48.309Z,40.827833,14.149500,2.200000,2.200000,Md,0.882338,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42927332,2025-06-05T04:48:25.390Z,40.827167,14.148667,2.500000,3.200000,Md,0.860020,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42927432,2025-06-05T04:50:59.230Z,40.827500,14.152333,2.500000,2.100000,Md,1.113519,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42928802,2025-06-05T07:25:15.009Z,40.826500,14.146000,2.200000,1.100000,Md,0.739763,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42929662,2025-06-05T08:51:50.500Z,40.798500,14.128167,2.700000,1.500000,Md,3.806601,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42932632,2025-06-05T13:33:15.690Z,40.828667,14.145500,2.300000,1.300000,Md,0.545967,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42932792,2025-06-05T13:51:03.750Z,40.832000,14.150500,2.300000,2.000000,Md,0.868360,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42934552,2025-06-05T16:59:40.170Z,40.831500,14.145500,2.500000,2.800000,Md,0.445911,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42935222,2025-06-05T18:30:54.619Z,40.829833,14.143833,2.500000,1.000000,Md,0.357476,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42936042,2025-06-06T00:26:22.170Z,40.823333,14.136500,0.500000,1.200000,Md,0.960009,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42936092,2025-06-06T00:28:10.980Z,40.821667,14.136500,0.500000,1.100000,Md,1.136839,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42944912,2025-06-06T17:31:06.230Z,40.821500,14.129167,1.700000,3.200000,Md,1.448522,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42946462,2025-06-07T02:10:16.769Z,40.823500,14.146833,1.900000,1.200000,Md,1.050138,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42948712,2025-06-07T08:21:28.130Z,40.803167,14.111167,2.700000,1.300000,Md,3.986823,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42949022,2025-06-07T09:01:41.710Z,40.796000,14.110500,4.500000,1.300000,Md,4.672198,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42955652,2025-06-07T18:48:49.319Z,40.837000,14.122333,2.100000,1.000000,Md,1.622812,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42955982,2025-06-07T19:45:34.789Z,40.820333,14.138333,0.200000,2.600000,Md,1.251613,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956392,2025-06-07T20:32:34.220Z,40.816833,14.137667,0.400000,1.000000,Md,1.644766,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956402,2025-06-07T20:55:58.309Z,40.820833,14.139667,0.200000,2.300000,Md,1.186965,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956532,2025-06-07T20:57:37Z,40.816167,14.138000,0.500000,1.900000,Md,1.714974,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956472,2025-06-07T21:00:45.119Z,40.819333,14.139833,0.500000,1.000000,Md,1.353263,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956482,2025-06-07T21:03:27.089Z,40.818333,14.142333,0.200000,1.200000,Md,1.475065,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956732,2025-06-07T21:45:29.190Z,40.819000,14.145833,0.300000,1.900000,Md,1.468530,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42956912,2025-06-07T22:21:41.460Z,40.819667,14.142667,0.500000,1.000000,Md,1.332045,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42957122,2025-06-07T22:54:52.400Z,40.818833,14.142167,0.400000,1.300000,Md,1.418199,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42957862,2025-06-08T05:14:12.170Z,40.823333,14.140833,0.900000,2.100000,Md,0.909691,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42958002,2025-06-08T05:33:57.960Z,40.822500,14.143333,0.700000,1.000000,Md,1.034892,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42777801,2025-06-08T06:04:21.559Z,40.819833,14.145167,0.200000,1.100000,Md,1.362970,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42967232,2025-06-08T23:19:17.650Z,40.829667,14.116167,2.700000,1.300000,Md,2.032271,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42777821,2025-06-10T01:06:56.230Z,40.807167,14.117500,3.800000,1.200000,Md,3.312056,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42988832,2025-06-10T23:12:08.430Z,40.811833,14.109833,2.700000,1.300000,Md,3.363314,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42777831,2025-06-12T03:33:24.250Z,40.838333,14.117333,2.800000,1.700000,Md,2.068401,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43027442,2025-06-12T03:48:57.559Z,40.838500,14.120500,2.800000,1.300000,Md,1.831033,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42777931,2025-06-12T18:22:43.059Z,40.838000,14.087667,2.900000,1.000000,Md,4.478313,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43069722,2025-06-14T01:11:02.319Z,40.833167,14.133500,2.400000,1.200000,Md,0.593387,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43081282,2025-06-15T05:56:37.529Z,40.824833,14.139000,0.800000,1.700000,Md,0.748182,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43087752,2025-06-15T16:43:05.660Z,40.832500,14.125500,2.600000,1.500000,Md,1.241752,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43135152,2025-06-19T08:29:20.490Z,40.815833,14.154167,2.800000,1.100000,Md,2.101447,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43135342,2025-06-19T08:42:22.400Z,40.816167,14.155500,2.900000,1.900000,Md,2.136416,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43135742,2025-06-19T08:42:26.910Z,40.812667,14.154500,2.400000,1.600000,Md,2.415226,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43144182,2025-06-19T21:37:30.869Z,40.837167,14.095333,2.200000,1.900000,Md,3.826923,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43144232,2025-06-19T21:47:02.180Z,40.824667,14.140167,1.200000,1.500000,Md,0.759801,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43157242,2025-06-20T23:01:01.809Z,40.830167,14.139333,0.900000,1.500000,Md,0.165200,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43157282,2025-06-20T23:01:46.119Z,40.830000,14.140000,0.800000,1.100000,Md,0.167639,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43158092,2025-06-21T02:55:48.940Z,40.839333,14.126833,2.500000,2.300000,Md,1.422410,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43158122,2025-06-21T03:00:12.640Z,40.837667,14.122667,2.600000,3.200000,Md,1.626662,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43158342,2025-06-21T03:00:39.710Z,40.839333,14.124333,2.400000,2.000000,Md,1.593902,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43158222,2025-06-21T03:16:45.009Z,40.835667,14.119500,2.300000,1.600000,Md,1.802108,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42778011,2025-06-21T11:43:51.549Z,40.834667,14.127833,1.600000,1.000000,Md,1.098442,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43167202,2025-06-22T00:02:27.220Z,40.809667,14.112167,2.800000,1.300000,Md,3.385018,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43172052,2025-06-22T15:06:28.900Z,40.806500,14.147833,3.000000,1.800000,Md,2.853119,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43173932,2025-06-22T19:59:09.339Z,40.797667,14.126333,2.900000,1.600000,Md,3.938905,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43185582,2025-06-24T01:57:16.619Z,40.817833,14.086000,3.400000,1.800000,Md,4.807082,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43185672,2025-06-24T02:04:44.369Z,40.819333,14.100500,1.600000,1.500000,Md,3.604006,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43193202,2025-06-24T15:03:01.019Z,40.839000,14.136333,2.600000,1.500000,Md,0.895172,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43246782,2025-06-27T14:25:32.369Z,40.824167,14.081667,3.100000,1.900000,Md,4.991942,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43258242,2025-06-28T20:07:38.980Z,40.810833,14.124167,3.600000,1.300000,Md,2.664823,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43259232,2025-06-29T02:16:53.740Z,40.822167,14.132333,2.200000,1.500000,Md,1.230913,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43270472,2025-06-30T10:47:11.759Z,40.808000,14.095833,3.900000,4.600000,Md,4.557060,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43270512,2025-06-30T10:51:17.319Z,40.805833,14.117000,3.600000,2.200000,Md,3.457890,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43270672,2025-06-30T10:59:16.200Z,40.800000,14.117833,3.900000,1.600000,Md,3.976366,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43270972,2025-06-30T11:25:50.470Z,40.808167,14.108833,3.800000,1.100000,Md,3.701145,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43272382,2025-06-30T14:38:53.950Z,40.811333,14.106000,4.000000,1.100000,Md,3.648364,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43273772,2025-06-30T17:43:19.319Z,40.802167,14.106500,3.000000,1.100000,Md,4.322175,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43298652,2025-07-03T07:00:08.099Z,40.835167,14.150167,2.300000,2.600000,Md,0.932424,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43321482,2025-07-05T08:46:45.359Z,40.814333,14.160667,2.700000,1.000000,Md,2.570955,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43328142,2025-07-05T19:26:35.539Z,40.817833,14.163167,2.700000,1.200000,Md,2.458472,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43330112,2025-07-06T04:10:23.660Z,40.838833,14.128167,3.000000,1.000000,Md,1.299877,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43333592,2025-07-06T10:22:38.369Z,40.830167,14.151667,2.300000,1.200000,Md,0.976096,SURVEY-INGV-OV#SiSmi,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43339292,2025-07-06T19:27:01.519Z,40.801167,14.123000,4.200000,1.200000,Md,3.670341,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43370922,2025-07-09T03:35:59.950Z,40.824167,14.140667,0.900000,1.000000,Md,0.816340,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43372942,2025-07-09T09:05:43.500Z,40.825500,14.132667,2.000000,1.100000,Md,0.920235,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43373052,2025-07-09T09:14:32.230Z,40.830833,14.128500,2.700000,1.600000,Md,0.987165,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43373832,2025-07-09T10:08:01.690Z,40.828333,14.132000,2.700000,1.500000,Md,0.774595,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43380032,2025-07-10T06:38:49.130Z,40.826000,14.151667,1.500000,1.200000,Md,1.142310,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43421722,2025-07-14T19:25:36.829Z,40.820833,14.161500,3.000000,1.000000,Md,2.149154,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43422422,2025-07-14T23:39:35.170Z,40.835500,14.110333,2.800000,1.300000,Md,2.551821,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43427062,2025-07-15T13:12:29.759Z,40.832000,14.085833,2.700000,2.100000,Md,4.574443,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43449592,2025-07-17T23:44:53.839Z,40.833500,14.128833,2.700000,1.000000,Md,0.981856,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43451602,2025-07-18T07:14:22.079Z,40.817000,14.155667,2.500000,4.000000,Md,2.072043,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43452012,2025-07-18T07:36:05.269Z,40.825500,14.143667,0.800000,1.500000,Md,0.728155,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43452072,2025-07-18T07:37:51.329Z,40.824167,14.139000,0.900000,1.500000,Md,0.821621,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43454742,2025-07-18T12:10:47.440Z,40.822333,14.157667,2.600000,1.500000,Md,1.788565,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43457262,2025-07-18T18:04:24.190Z,40.822333,14.104000,4.100000,1.300000,Md,3.211905,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43458442,2025-07-18T22:08:57.400Z,40.831000,14.114333,1.900000,1.700000,Md,2.177017,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43458582,2025-07-18T22:29:28.259Z,40.838333,14.106667,2.200000,1.600000,Md,2.921650,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43458532,2025-07-18T22:30:07.029Z,40.837167,14.110667,2.400000,1.600000,Md,2.563290,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43458612,2025-07-18T23:03:23.089Z,40.837167,14.112500,2.700000,1.100000,Md,2.414109,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43461082,2025-07-19T08:58:35.750Z,40.839667,14.106833,2.900000,1.500000,Md,2.950371,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43461832,2025-07-19T10:22:55.200Z,40.836000,14.113500,2.500000,1.900000,Md,2.301362,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43473042,2025-07-20T16:56:26.990Z,40.801500,14.100833,3.800000,1.200000,Md,4.701377,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43486992,2025-07-22T00:07:13.910Z,40.824833,14.133167,1.800000,1.100000,Md,0.948548,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43492612,2025-07-22T12:43:45.890Z,40.840000,14.130333,2.500000,1.200000,Md,1.257930,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43507942,2025-07-23T21:14:21.660Z,40.829667,14.085667,2.600000,1.000000,Md,4.592677,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43517852,2025-07-25T04:36:10.319Z,40.822667,14.141000,0.500000,1.200000,Md,0.984490,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43518352,2025-07-25T05:12:31.009Z,40.823167,14.135333,1.500000,1.400000,Md,1.013046,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43527212,2025-07-26T00:47:05.519Z,40.818333,14.132167,0.800000,1.000000,Md,1.612597,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43528072,2025-07-26T05:16:28.930Z,40.807500,14.117333,3.500000,1.100000,Md,3.290073,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43545142,2025-07-27T15:56:36Z,40.828000,14.146833,2.400000,1.300000,Md,0.680377,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43558732,2025-07-29T03:37:34.109Z,40.826500,14.142333,1.700000,1.800000,Md,0.584223,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43562742,2025-07-29T12:41:02.240Z,40.835167,14.132000,2.200000,1.000000,Md,0.801373,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43567672,2025-07-30T00:37:23.250Z,40.821667,14.145333,1.200000,1.000000,Md,1.175591,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43578322,2025-07-30T21:05:58.890Z,40.820333,14.136333,1.200000,1.000000,Md,1.283638,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43578672,2025-07-30T22:47:26.900Z,40.821667,14.136500,1.200000,1.800000,Md,1.136839,SURVEY-INGV-OV#SiSmi,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43578722,2025-07-30T22:48:28.769Z,40.822167,14.137667,1.200000,1.000000,Md,1.059442,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43579272,2025-07-31T01:45:37.920Z,40.820833,14.134833,0.900000,1.200000,Md,1.269175,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43588852,2025-08-01T02:24:24.160Z,40.815667,14.096833,2.600000,1.100000,Md,4.051585,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43610042,2025-08-02T22:45:41.220Z,40.831500,14.133833,2.600000,2.400000,Md,0.535682,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43610432,2025-08-02T23:54:24.859Z,40.831500,14.138000,2.400000,1.000000,Md,0.185095,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43610762,2025-08-03T00:53:53.089Z,40.830000,14.128833,2.800000,1.300000,Md,0.970800,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43611332,2025-08-03T05:12:35.650Z,40.832167,14.131500,2.100000,1.400000,Md,0.735712,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43618792,2025-08-03T14:24:46.769Z,40.838833,14.131500,2.900000,1.600000,Md,1.095711,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43639632,2025-08-05T23:35:52.359Z,40.831500,14.140167,2.600000,2.000000,Md,0.002776,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43660812,2025-08-08T06:36:40.059Z,40.832667,14.144667,2.500000,1.500000,Md,0.397596,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43678492,2025-08-09T19:11:23.769Z,40.804667,14.103833,2.800000,1.300000,Md,4.274114,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43678752,2025-08-09T20:30:23.059Z,40.821167,14.137167,1.000000,1.000000,Md,1.176979,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43678922,2025-08-09T21:02:32.640Z,40.821333,14.134167,0.500000,1.000000,Md,1.239256,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43678962,2025-08-09T21:03:22.049Z,40.820833,14.136167,0.900000,1.600000,Md,1.233705,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43679842,2025-08-10T00:03:21.970Z,40.800833,14.108500,2.400000,1.000000,Md,4.329514,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43680582,2025-08-10T04:43:16.569Z,40.821333,14.135667,1.400000,1.200000,Md,1.193126,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43684962,2025-08-10T13:51:05.529Z,40.840333,14.118667,3.100000,1.000000,Md,2.060672,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43685152,2025-08-10T13:51:11.799Z,40.840500,14.110500,1.200000,1.100000,Md,2.691578,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
43691622,2025-08-11T08:35:37.369Z,40.825167,14.142500,2.200000,1.300000,Md,0.730304,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
